eventID,scientificName,verbatimIdentification,occurrenceID,scientificNameID,occurrenceStatus,basisOfRecord,recordedBy
IYS2022-Franklin-5-53-135-FC-5-468B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-53-135-FC-5-468B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-138-FC-5-488A,Synechococcus,Synechococcus,IYS2022-Franklin-5-55-138-FC-5-488A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-138-FC-5-488A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-55-138-FC-5-488A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-138-FC-5-488A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-55-138-FC-5-488A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-138-FC-5-488A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-55-138-FC-5-488A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-138-FC-5-488B,Synechococcus,Synechococcus,IYS2022-Franklin-5-55-138-FC-5-488B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-138-FC-5-488B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-55-138-FC-5-488B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-138-FC-5-488B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-55-138-FC-5-488B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-138-FC-5-488B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-55-138-FC-5-488B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-138-FC-5-509A,Synechococcus,Synechococcus,IYS2022-Franklin-5-54-138-FC-5-509A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-138-FC-5-509A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-54-138-FC-5-509A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-138-FC-5-509A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-54-138-FC-5-509A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-138-FC-5-509A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-54-138-FC-5-509A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-138-FC-5-509B,Synechococcus,Synechococcus,IYS2022-Franklin-5-54-138-FC-5-509B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-138-FC-5-509B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-54-138-FC-5-509B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-138-FC-5-509B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-54-138-FC-5-509B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-138-FC-5-509B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-54-138-FC-5-509B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-141-FC-5-530A,Synechococcus,Synechococcus,IYS2022-Franklin-5-54-141-FC-5-530A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-141-FC-5-530A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-54-141-FC-5-530A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-141-FC-5-530A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-54-141-FC-5-530A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-141-FC-5-530A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-54-141-FC-5-530A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-141-FC-5-530B,Synechococcus,Synechococcus,IYS2022-Franklin-5-54-141-FC-5-530B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-141-FC-5-530B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-54-141-FC-5-530B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-141-FC-5-530B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-54-141-FC-5-530B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-141-FC-5-530B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-54-141-FC-5-530B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-141-FC-5-551A,Synechococcus,Synechococcus,IYS2022-Franklin-5-55-141-FC-5-551A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-141-FC-5-551A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-55-141-FC-5-551A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-141-FC-5-551A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-55-141-FC-5-551A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-141-FC-5-551A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-55-141-FC-5-551A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-141-FC-5-551B,Synechococcus,Synechococcus,IYS2022-Franklin-5-55-141-FC-5-551B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-141-FC-5-551B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-55-141-FC-5-551B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-141-FC-5-551B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-55-141-FC-5-551B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-141-FC-5-551B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-55-141-FC-5-551B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-141-FC-5-572A,Synechococcus,Synechococcus,IYS2022-Franklin-5-56-141-FC-5-572A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-141-FC-5-572A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-56-141-FC-5-572A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-141-FC-5-572A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-56-141-FC-5-572A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-141-FC-5-572A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-56-141-FC-5-572A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-141-FC-5-572B,Synechococcus,Synechococcus,IYS2022-Franklin-5-56-141-FC-5-572B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-141-FC-5-572B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-56-141-FC-5-572B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-141-FC-5-572B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-56-141-FC-5-572B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-141-FC-5-572B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-56-141-FC-5-572B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-141-FC-5-593A,Synechococcus,Synechococcus,IYS2022-Franklin-5-57-141-FC-5-593A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-141-FC-5-593A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-57-141-FC-5-593A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-141-FC-5-593A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-57-141-FC-5-593A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-141-FC-5-593A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-57-141-FC-5-593A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-141-FC-5-593B,Synechococcus,Synechococcus,IYS2022-Franklin-5-57-141-FC-5-593B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-141-FC-5-593B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-57-141-FC-5-593B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-141-FC-5-593B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-57-141-FC-5-593B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-141-FC-5-593B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-57-141-FC-5-593B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-135-FC-5-60A,Synechococcus,Synechococcus,IYS2022-Franklin-5-48-135-FC-5-60A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-135-FC-5-60A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-48-135-FC-5-60A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-135-FC-5-60A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-48-135-FC-5-60A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-135-FC-5-60A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-48-135-FC-5-60A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-135-FC-5-60B,Synechococcus,Synechococcus,IYS2022-Franklin-5-48-135-FC-5-60B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-135-FC-5-60B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-48-135-FC-5-60B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-135-FC-5-60B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-48-135-FC-5-60B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-135-FC-5-60B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-48-135-FC-5-60B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-144-FC-5-615A,Synechococcus,Synechococcus,IYS2022-Franklin-5-57-144-FC-5-615A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-144-FC-5-615A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-57-144-FC-5-615A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-144-FC-5-615A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-57-144-FC-5-615A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-144-FC-5-615A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-57-144-FC-5-615A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-144-FC-5-615B,Synechococcus,Synechococcus,IYS2022-Franklin-5-57-144-FC-5-615B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-144-FC-5-615B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-57-144-FC-5-615B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-144-FC-5-615B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-57-144-FC-5-615B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-57-144-FC-5-615B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-57-144-FC-5-615B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-144-FC-5-638A,Synechococcus,Synechococcus,IYS2022-Franklin-5-56-144-FC-5-638A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-144-FC-5-638A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-56-144-FC-5-638A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-144-FC-5-638A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-56-144-FC-5-638A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-144-FC-5-638A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-56-144-FC-5-638A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-144-FC-5-638B,Synechococcus,Synechococcus,IYS2022-Franklin-5-56-144-FC-5-638B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-144-FC-5-638B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-56-144-FC-5-638B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-144-FC-5-638B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-56-144-FC-5-638B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-56-144-FC-5-638B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-56-144-FC-5-638B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-144-FC-5-660A,Synechococcus,Synechococcus,IYS2022-Franklin-5-55-144-FC-5-660A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-144-FC-5-660A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-55-144-FC-5-660A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-144-FC-5-660A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-55-144-FC-5-660A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-144-FC-5-660A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-55-144-FC-5-660A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-144-FC-5-660B,Synechococcus,Synechococcus,IYS2022-Franklin-5-55-144-FC-5-660B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-144-FC-5-660B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-55-144-FC-5-660B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-144-FC-5-660B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-55-144-FC-5-660B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-55-144-FC-5-660B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-55-144-FC-5-660B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-144-FC-5-683A,Synechococcus,Synechococcus,IYS2022-Franklin-5-54-144-FC-5-683A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-144-FC-5-683A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-54-144-FC-5-683A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-144-FC-5-683A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-54-144-FC-5-683A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-144-FC-5-683A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-54-144-FC-5-683A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-144-FC-5-683B,Synechococcus,Synechococcus,IYS2022-Franklin-5-54-144-FC-5-683B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-144-FC-5-683B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-54-144-FC-5-683B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-144-FC-5-683B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-54-144-FC-5-683B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-54-144-FC-5-683B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-54-144-FC-5-683B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-144-FC-5-705A,Synechococcus,Synechococcus,IYS2022-Franklin-5-53-144-FC-5-705A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-144-FC-5-705A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-53-144-FC-5-705A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-144-FC-5-705A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-53-144-FC-5-705A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-144-FC-5-705A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-53-144-FC-5-705A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-144-FC-5-705B,Synechococcus,Synechococcus,IYS2022-Franklin-5-53-144-FC-5-705B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-144-FC-5-705B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-53-144-FC-5-705B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-144-FC-5-705B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-53-144-FC-5-705B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-144-FC-5-705B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-53-144-FC-5-705B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-132-FC-5-728A,Synechococcus,Synechococcus,IYS2022-Franklin-5-51-132-FC-5-728A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-132-FC-5-728A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-51-132-FC-5-728A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-132-FC-5-728A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-51-132-FC-5-728A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-132-FC-5-728A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-51-132-FC-5-728A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-132-FC-5-728B,Synechococcus,Synechococcus,IYS2022-Franklin-5-51-132-FC-5-728B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-132-FC-5-728B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-51-132-FC-5-728B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-132-FC-5-728B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-51-132-FC-5-728B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-132-FC-5-728B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-51-132-FC-5-728B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-135-FC-5-80A,Synechococcus,Synechococcus,IYS2022-Franklin-5-47-135-FC-5-80A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-135-FC-5-80A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-47-135-FC-5-80A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-135-FC-5-80A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-47-135-FC-5-80A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-135-FC-5-80A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-47-135-FC-5-80A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-135-FC-5-80B,Synechococcus,Synechococcus,IYS2022-Franklin-5-47-135-FC-5-80B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-135-FC-5-80B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-47-135-FC-5-80B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-135-FC-5-80B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-47-135-FC-5-80B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-135-FC-5-80B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-47-135-FC-5-80B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
